@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
1645,'2019/09/26 10:01:51:908',11,-7831187,-7370890,-7239044,-7238529,-7501182,-7698300,-8027006,-8290432,-8816773,-9275518,-6910595,-6647419,-6646649,-6777717,-6974581,-7106164,-7434869,-7632760,-7106667,-7302498,-6449784,-6449013,-8027271,-10461094,-10264230,-8027267,-7237233,-7500406,-7172203,-8026482,-6251634,-7434877,-14078677,-16578288,-15395303,-13423060,-11909567,-11382965,-11645102,-11315365,-6251118,-7697534,-14933985,-16643825,-15197409,-13160144,-12765130,-12501443,-12434618,-12104110,-6316652,-6513515,-8815754,-11578800,-10395300,-9013390,-8091772,-8750473,-9276810,-9013120,-6382700,-6447977,-6710892,-6973549,-7236206,-7368048,-7368560,-7434611,-6251101,-6382426,-6646384,-6514539,-6645354,-6842220,-7039853,-7237234,-7369590,-7699326,-7304051,-6580063,-7238004,-6843759,-6777709,-6842989,-6974574,-8032149,-8364201,-7184299,-8036004,-10594212,-8027262,-7698296,-7501174,-7303795,-7303796,-7963525,-8953507,-7904419,-7904162,-10660262,4
1646,'2019/09/26 10:01:51:940',11,-7765652,-7370888,-7239044,-7238527,-7501183,-7698300,-8027007,-8290433,-8816517,-9341053,-6976129,-6647419,-6646648,-6777461,-6974580,-7105907,-7434870,-7632504,-7106668,-7368033,-6449784,-6449012,-8027014,-10461094,-10329766,-7961730,-7237233,-7500406,-7237483,-8026482,-6251633,-7369340,-13947605,-16643824,-15395303,-13423060,-11909566,-11382965,-11644846,-11249829,-6251118,-7631741,-14933728,-16709105,-15197409,-13159889,-12765132,-12501443,-12434618,-12104365,-6316651,-6513516,-8815754,-11644337,-10460836,-9078926,-8091772,-8750473,-9342601,-9013122,-6448236,-6447978,-6710892,-6908012,-7236206,-7368048,-7368305,-7434612,-6251101,-6382426,-6646384,-6514540,-6645355,-6842476,-7039854,-7237234,-7369847,-7765120,-7304308,-6580063,-7238260,-6843759,-6777709,-6842989,-6974574,-7966354,-8429735,-7184299,-7904932,-10660005,-8092798,-7698296,-7501175,-7304052,-7369332,-7963524,-9019043,-7904419,-7904162,-10594471,4
1647,'2019/09/26 10:01:51:974',11,-7765907,-7436426,-7304580,-7238527,-7435646,-7698300,-7961470,-8290432,-8816518,-9341055,-6910594,-6647419,-6646649,-6777461,-6974581,-7105907,-7434870,-7632760,-7106668,-7368033,-6384248,-6449013,-7961478,-10460837,-10263972,-7961475,-7237234,-7500406,-7171946,-7960945,-6251634,-7369084,-14013140,-16643825,-15460838,-13357524,-11844031,-11382965,-11579565,-11249829,-6251118,-7631741,-14868192,-16643824,-15197665,-13159889,-12765130,-12501443,-12434618,-12104366,-6316652,-6513516,-8816010,-11644593,-10460836,-9079183,-8091772,-8750729,-9408138,-9013378,-6382700,-6447977,-6710891,-6973548,-7236206,-7368048,-7368305,-7434611,-6251101,-6316891,-6646383,-6580076,-6645355,-6842476,-7039853,-7237490,-7369848,-7831170,-7304565,-6580319,-7238004,-6843760,-6777709,-6842988,-6974574,-8031891,-8364457,-7118764,-7773604,-10725798,-8027262,-7698296,-7501174,-7369588,-7369332,-7963267,-9018784,-7969697,-7969441,-10528676,4
1648,'2019/09/26 10:01:52:008',11,-7765907,-7436426,-7304580,-7238527,-7435646,-7698300,-7961470,-8290432,-8816518,-9341055,-6910594,-6647419,-6646649,-6777461,-6974581,-7105907,-7434870,-7632760,-7106668,-7368033,-6384248,-6449013,-7961478,-10460837,-10263972,-7961475,-7237234,-7500406,-7171946,-7960945,-6251634,-7369084,-14013140,-16643825,-15460838,-13357524,-11844031,-11382965,-11579565,-11249829,-6251118,-7631741,-14868192,-16643824,-15197665,-13159889,-12765130,-12501443,-12434618,-12104366,-6316652,-6513516,-8816010,-11644593,-10460836,-9079183,-8091772,-8750729,-9408138,-9013378,-6382700,-6447977,-6710891,-6973548,-7236206,-7368048,-7368305,-7434611,-6251101,-6316891,-6646383,-6580076,-6645355,-6842476,-7039853,-7237490,-7369848,-7831170,-7304565,-6580319,-7238004,-6843760,-6777709,-6842988,-6974574,-8031891,-8364457,-7118764,-7773604,-10725798,-8027262,-7698296,-7501174,-7369588,-7369332,-7963267,-9018784,-7969697,-7969441,-10528676,4
1649,'2019/09/26 10:01:52:042',11,-7831188,-7305353,-7239045,-7238528,-7435646,-7698301,-8027007,-8290433,-8751237,-9341054,-6910593,-6712699,-6712184,-6777463,-6974579,-7106163,-7434869,-7632504,-7106668,-7302497,-6384248,-6449013,-7895686,-10395044,-10198180,-7961218,-7237234,-7435125,-7106410,-7960945,-6251634,-7369340,-14078677,-16643825,-15460840,-13357269,-11843774,-11317428,-11579309,-11249571,-6251119,-7697534,-14867936,-16643568,-15197409,-13225425,-12765130,-12501444,-12500155,-12169902,-6316652,-6513515,-8881803,-11710387,-10526628,-9144719,-8157308,-8750730,-9408139,-9079169,-6382701,-6447977,-6710891,-6973549,-7236206,-7368048,-7368560,-7434611,-6251101,-6317146,-6646382,-6580076,-6645355,-6842476,-7039854,-7237235,-7370104,-7831685,-7436151,-6580319,-7238259,-6843758,-6777709,-6842988,-6974574,-8097941,-8495787,-7118507,-7642275,-10791592,-8092798,-7698296,-7501174,-7303795,-7303795,-7897216,-8886940,-7969183,-8034975,-10462627,4
1650,'2019/09/26 10:01:52:073',11,-7831188,-7305353,-7239045,-7238528,-7435646,-7698301,-8027007,-8290433,-8751237,-9341054,-6910593,-6712699,-6712184,-6777463,-6974579,-7106163,-7434869,-7632504,-7106668,-7302497,-6384248,-6449013,-7895686,-10395044,-10198180,-7961218,-7237234,-7435125,-7106410,-7960945,-6251634,-7369340,-14078677,-16643825,-15460840,-13357269,-11843774,-11317428,-11579309,-11249571,-6251119,-7697534,-14867936,-16643568,-15197409,-13225425,-12765130,-12501444,-12500155,-12169902,-6316652,-6513515,-8881803,-11710387,-10526628,-9144719,-8157308,-8750730,-9408139,-9079169,-6382701,-6447977,-6710891,-6973549,-7236206,-7368048,-7368560,-7434611,-6251101,-6317146,-6646382,-6580076,-6645355,-6842476,-7039854,-7237235,-7370104,-7831685,-7436151,-6580319,-7238259,-6843758,-6777709,-6842988,-6974574,-8097941,-8495787,-7118507,-7642275,-10791592,-8092798,-7698296,-7501174,-7303795,-7303795,-7897216,-8886940,-7969183,-8034975,-10462627,4
1651,'2019/09/26 10:01:52:106',11,-7831187,-7436426,-7239045,-7304064,-7435646,-7698300,-8027006,-8290433,-8816518,-9275774,-6910594,-6647163,-6712184,-6777461,-6974325,-7105908,-7434870,-7632760,-7106669,-7368033,-6449528,-6449013,-7830149,-10329250,-10132643,-7961218,-7237234,-7500407,-7171946,-7960943,-6251634,-7303549,-14078934,-16643824,-15395302,-13357268,-11843774,-11317172,-11579309,-11249572,-6251119,-7697534,-14802400,-16709104,-15197665,-13225680,-12765130,-12501443,-12500154,-12169902,-6316652,-6513515,-8947340,-11776179,-10592166,-9144719,-8091773,-8816265,-9473930,-9079170,-6382700,-6447977,-6710891,-6973549,-7236206,-7368048,-7368304,-7434612,-6316637,-6382683,-6646384,-6514539,-6645355,-6842220,-7039854,-7303284,-7370362,-7898248,-7502201,-6580320,-7238005,-6843759,-6777708,-6777452,-6974575,-8098198,-8627631,-6987435,-7445410,-10792106,-8092797,-7698296,-7501174,-7304052,-7303795,-7765374,-8689305,-7903131,-8100510,-10331040,4
1652,'2019/09/26 10:01:52:140',11,-7831187,-7370890,-7239045,-7238527,-7435647,-7698300,-7961470,-8290433,-8816517,-9341310,-6910595,-6647420,-6712184,-6777461,-6974580,-7106163,-7434869,-7632760,-7172205,-7368032,-6449785,-6449268,-7829892,-10263457,-10132386,-7961217,-7237234,-7434870,-7171946,-7960689,-6251633,-7303547,-14078933,-16643827,-15460840,-13357268,-11843773,-11317172,-11579308,-11249571,-6251118,-7697533,-14802142,-16709105,-15197666,-13160145,-12765130,-12501443,-12500154,-12169902,-6316651,-6513515,-9012876,-11776179,-10526886,-9144720,-8157309,-8750729,-9408396,-9079171,-6382699,-6447722,-6710891,-6908012,-7170670,-7433584,-7368305,-7434612,-6251101,-6382682,-6646384,-6514284,-6645355,-6776939,-7039854,-7369591,-7436668,-7964298,-7568508,-6580576,-7238005,-6843759,-6777709,-6842989,-6974575,-8097942,-8824751,-7118508,-7182753,-10858156,-8092797,-7698297,-7501173,-7369332,-7369332,-7633530,-8557204,-7902360,-8165534,-10330783,4
1653,'2019/09/26 10:01:52:173',11,-7831187,-7370890,-7239045,-7238527,-7435647,-7698300,-7961470,-8290433,-8816517,-9341310,-6910595,-6647420,-6712184,-6777461,-6974580,-7106163,-7434869,-7632760,-7172205,-7368032,-6449785,-6449268,-7829892,-10263457,-10132386,-7961217,-7237234,-7434870,-7171946,-7960689,-6251633,-7303547,-14078933,-16643827,-15460840,-13357268,-11843773,-11317172,-11579308,-11249571,-6251118,-7697533,-14802142,-16709105,-15197666,-13160145,-12765130,-12501443,-12500154,-12169902,-6316651,-6513515,-9012876,-11776179,-10526886,-9144720,-8157309,-8750729,-9408396,-9079171,-6382699,-6447722,-6710891,-6908012,-7170670,-7433584,-7368305,-7434612,-6251101,-6382682,-6646384,-6514284,-6645355,-6776939,-7039854,-7369591,-7436668,-7964298,-7568508,-6580576,-7238005,-6843759,-6777709,-6842989,-6974575,-8097942,-8824751,-7118508,-7182753,-10858156,-8092797,-7698297,-7501173,-7369332,-7369332,-7633530,-8557204,-7902360,-8165534,-10330783,4
1654,'2019/09/26 10:01:52:206',11,-7765908,-7436426,-7239044,-7238529,-7435646,-7698301,-8027006,-8290433,-8816773,-9275519,-6910595,-6647419,-6646649,-6777462,-6974581,-7105907,-7434869,-7632504,-7172204,-7302496,-6383993,-6449013,-7829892,-10263457,-10066851,-7895681,-7237233,-7500406,-7106410,-7895152,-6251634,-7369084,-14078934,-16643825,-15460839,-13357267,-11778237,-11317172,-11644845,-11184036,-6251118,-7697533,-14802399,-16643567,-15197411,-13160145,-12765130,-12501443,-12500154,-12169903,-6251116,-6513515,-8947596,-11776179,-10592421,-9144975,-8157308,-8750730,-9473931,-9144707,-6317420,-6447977,-6776428,-6973549,-7236206,-7368048,-7433840,-7434867,-6316637,-6382682,-6646383,-6514540,-6645355,-6842476,-7039854,-7435641,-7568512,-7964556,-7634558,-6646113,-7238005,-6843758,-6777710,-6777452,-6974575,-8097941,-8890288,-7250350,-6985633,-10923949,-8092797,-7698296,-7501175,-7369332,-7369332,-7633017,-8359825,-7901846,-8296602,-10264991,4
1655,'2019/09/26 10:01:52:240',11,-7765908,-7436426,-7239044,-7238529,-7435646,-7698301,-8027006,-8290433,-8816773,-9275519,-6910595,-6647419,-6646649,-6777462,-6974581,-7105907,-7434869,-7632504,-7172204,-7302496,-6383993,-6449013,-7829892,-10263457,-10066851,-7895681,-7237233,-7500406,-7106410,-7895152,-6251634,-7369084,-14078934,-16643825,-15460839,-13357267,-11778237,-11317172,-11644845,-11184036,-6251118,-7697533,-14802399,-16643567,-15197411,-13160145,-12765130,-12501443,-12500154,-12169903,-6251116,-6513515,-8947596,-11776179,-10592421,-9144975,-8157308,-8750730,-9473931,-9144707,-6317420,-6447977,-6776428,-6973549,-7236206,-7368048,-7433840,-7434867,-6316637,-6382682,-6646383,-6514540,-6645355,-6842476,-7039854,-7435641,-7568512,-7964556,-7634558,-6646113,-7238005,-6843758,-6777710,-6777452,-6974575,-8097941,-8890288,-7250350,-6985633,-10923949,-8092797,-7698296,-7501175,-7369332,-7369332,-7633017,-8359825,-7901846,-8296602,-10264991,4
1656,'2019/09/26 10:01:52:273',11,-7765908,-7370889,-7239043,-7238529,-7501182,-7632766,-7961725,-8290432,-8816773,-9406846,-6910595,-6647163,-6712184,-6777461,-6974580,-7106163,-7434869,-7632504,-7106669,-7302753,-6449529,-6449013,-7829891,-10263457,-10066850,-7895681,-7237234,-7500405,-7106410,-7895152,-6251634,-7303549,-14078933,-16643826,-15395302,-13291732,-11778237,-11317172,-11579053,-11184035,-6251118,-7697534,-14736607,-16643567,-15197409,-13225426,-12765386,-12501444,-12434619,-12235438,-6316652,-6513515,-9013132,-11776179,-10526886,-9144975,-8092029,-8816265,-9473931,-9144963,-6317164,-6447978,-6710892,-6973549,-7236206,-7368049,-7368560,-7434611,-6316637,-6382683,-6646384,-6514540,-6645355,-6842476,-7039854,-7435641,-7634561,-7965070,-7700609,-6711905,-7238261,-6843758,-6777709,-6842989,-6909038,-8097684,-8956079,-7250607,-6854303,-10858670,-8092798,-7698296,-7501174,-7369332,-7303795,-7566967,-8293774,-7901588,-8361881,-10199198,4
1657,'2019/09/26 10:01:52:306',11,-7765908,-7370889,-7239043,-7238529,-7501182,-7632766,-7961725,-8290432,-8816773,-9406846,-6910595,-6647163,-6712184,-6777461,-6974580,-7106163,-7434869,-7632504,-7106669,-7302753,-6449529,-6449013,-7829891,-10263457,-10066850,-7895681,-7237234,-7500405,-7106410,-7895152,-6251634,-7303549,-14078933,-16643826,-15395302,-13291732,-11778237,-11317172,-11579053,-11184035,-6251118,-7697534,-14736607,-16643567,-15197409,-13225426,-12765386,-12501444,-12434619,-12235438,-6316652,-6513515,-9013132,-11776179,-10526886,-9144975,-8092029,-8816265,-9473931,-9144963,-6317164,-6447978,-6710892,-6973549,-7236206,-7368049,-7368560,-7434611,-6316637,-6382683,-6646384,-6514540,-6645355,-6842476,-7039854,-7435641,-7634561,-7965070,-7700609,-6711905,-7238261,-6843758,-6777709,-6842989,-6909038,-8097684,-8956079,-7250607,-6854303,-10858670,-8092798,-7698296,-7501174,-7369332,-7303795,-7566967,-8293774,-7901588,-8361881,-10199198,4
1658,'2019/09/26 10:01:52:339',11,-7831188,-7370890,-7239046,-7238528,-7435645,-7698300,-8027006,-8355969,-8816517,-9341311,-6910594,-6647420,-6712183,-6777462,-6974580,-7106163,-7435125,-7632505,-7106668,-7302751,-6449529,-6449013,-7895429,-10263457,-10066595,-7895681,-7237234,-7500406,-7171946,-7960688,-6317169,-7369084,-14144471,-16643826,-15395303,-13357268,-11778238,-11317172,-11579053,-11184035,-6251117,-7763326,-14802142,-16643567,-15197410,-13225681,-12765386,-12501443,-12500154,-12169902,-6316652,-6513515,-9013133,-11776435,-10592421,-9144975,-8092028,-8750729,-9473931,-9144962,-6382701,-6447977,-6710636,-6973549,-7236462,-7433584,-7368560,-7500404,-6316638,-6382682,-6646384,-6579820,-6645354,-6842476,-7039854,-7501690,-7700614,-8031379,-7701123,-6843747,-7238004,-6843760,-6843245,-6842988,-6974575,-8031890,-9021360,-7315886,-6722975,-10727599,-8092798,-7698552,-7501173,-7304051,-7303795,-7501430,-8161675,-7900817,-8361624,-10133148,4
1659,'2019/09/26 10:01:52:375',11,-7896722,-7370891,-7239045,-7304064,-7501182,-7698045,-7961470,-8290433,-8816772,-9275774,-6910594,-6647163,-6646649,-6777460,-6974581,-7105907,-7434870,-7632504,-7172204,-7368032,-6449529,-6383477,-7829892,-10197921,-10066851,-7895681,-7237234,-7434869,-7171945,-7895152,-6251633,-7303549,-14079190,-16643825,-15395304,-13357267,-11843775,-11317172,-11644845,-11184036,-6316654,-7697534,-14736606,-16643568,-15197666,-13225682,-12765387,-12501443,-12500154,-12169902,-6251115,-6513515,-9013132,-11776179,-10592421,-9144720,-8092029,-8750729,-9408652,-9144964,-6382700,-6447977,-6710892,-6973549,-7236206,-7368049,-7368561,-7434867,-6316638,-6382682,-6646383,-6514540,-6645355,-6842476,-7039854,-7501949,-7767176,-8032150,-7701894,-7041127,-7238005,-6843759,-6842990,-6842989,-6974575,-8031121,-9021102,-7316142,-6657182,-10662061,-8092797,-7698552,-7501174,-7369331,-7369332,-7566710,-8095625,-7900046,-8426903,-10067097,4
1660,'2019/09/26 10:01:52:406',11,-7896722,-7370891,-7239045,-7304064,-7501182,-7698045,-7961470,-8290433,-8816772,-9275774,-6910594,-6647163,-6646649,-6777460,-6974581,-7105907,-7434870,-7632504,-7172204,-7368032,-6449529,-6383477,-7829892,-10197921,-10066851,-7895681,-7237234,-7434869,-7171945,-7895152,-6251633,-7303549,-14079190,-16643825,-15395304,-13357267,-11843775,-11317172,-11644845,-11184036,-6316654,-7697534,-14736606,-16643568,-15197666,-13225682,-12765387,-12501443,-12500154,-12169902,-6251115,-6513515,-9013132,-11776179,-10592421,-9144720,-8092029,-8750729,-9408652,-9144964,-6382700,-6447977,-6710892,-6973549,-7236206,-7368049,-7368561,-7434867,-6316638,-6382682,-6646383,-6514540,-6645355,-6842476,-7039854,-7501949,-7767176,-8032150,-7701894,-7041127,-7238005,-6843759,-6842990,-6842989,-6974575,-8031121,-9021102,-7316142,-6657182,-10662061,-8092797,-7698552,-7501174,-7369331,-7369332,-7566710,-8095625,-7900046,-8426903,-10067097,4
1661,'2019/09/26 10:01:52:439',11,-7831188,-7370888,-7239045,-7238528,-7501181,-7632765,-7961470,-8290432,-8816518,-9341310,-6976129,-6712700,-6712183,-6777461,-6974580,-7105907,-7434869,-7632504,-7106924,-7368032,-6449529,-6449012,-7829892,-10197921,-10066851,-7895680,-7237234,-7434870,-7171690,-7895152,-6251633,-7303292,-14144471,-16643825,-15460840,-13357268,-11843775,-11317173,-11579308,-11184035,-6316654,-7631997,-14736606,-16643823,-15263201,-13225681,-12765387,-12501443,-12500411,-12235438,-6316652,-6513515,-8947596,-11776179,-10592422,-9144975,-8091773,-8750729,-9473932,-9144964,-6382700,-6447977,-6710892,-6973548,-7236206,-7433585,-7368561,-7434867,-6316638,-6382683,-6646384,-6514540,-6645355,-6842476,-7039854,-7501948,-7833484,-8098713,-7702410,-7370093,-7238005,-6843758,-6777709,-6777452,-6974575,-8031118,-8955052,-7316142,-6526110,-10399405,-8092798,-7698296,-7566710,-7304051,-7303796,-7501430,-8095368,-7899532,-8491923,-9935510,4
1662,'2019/09/26 10:01:52:473',11,-7831188,-7370888,-7239045,-7238528,-7501181,-7632765,-7961470,-8290432,-8816518,-9341310,-6976129,-6712700,-6712183,-6777461,-6974580,-7105907,-7434869,-7632504,-7106924,-7368032,-6449529,-6449012,-7829892,-10197921,-10066851,-7895680,-7237234,-7434870,-7171690,-7895152,-6251633,-7303292,-14144471,-16643825,-15460840,-13357268,-11843775,-11317173,-11579308,-11184035,-6316654,-7631997,-14736606,-16643823,-15263201,-13225681,-12765387,-12501443,-12500411,-12235438,-6316652,-6513515,-8947596,-11776179,-10592422,-9144975,-8091773,-8750729,-9473932,-9144964,-6382700,-6447977,-6710892,-6973548,-7236206,-7433585,-7368561,-7434867,-6316638,-6382683,-6646384,-6514540,-6645355,-6842476,-7039854,-7501948,-7833484,-8098713,-7702410,-7370093,-7238005,-6843758,-6777709,-6777452,-6974575,-8031118,-8955052,-7316142,-6526110,-10399405,-8092798,-7698296,-7566710,-7304051,-7303796,-7501430,-8095368,-7899532,-8491923,-9935510,4
1663,'2019/09/26 10:01:52:507',11,-7831189,-7370890,-7239044,-7238528,-7435646,-7698301,-7961727,-8290432,-8816518,-9341056,-6910595,-6647163,-6646648,-6777461,-6974580,-7171443,-7434869,-7632759,-7172460,-7302496,-6449528,-6449014,-7829891,-10197921,-10066851,-7895937,-7237235,-7500405,-7171946,-7895153,-6251634,-7303291,-14144471,-16643825,-15395302,-13357524,-11844029,-11382964,-11579309,-11184035,-6251118,-7631997,-14736605,-16643569,-15263202,-13225682,-12765387,-12501444,-12500411,-12235438,-6316652,-6513515,-8947340,-11776179,-10592421,-9144975,-8091772,-8750474,-9473932,-9144965,-6382699,-6447978,-6776428,-6908012,-7236207,-7368304,-7368561,-7500404,-6316637,-6382683,-6646384,-6514539,-6645355,-6842475,-7039854,-7501949,-7899279,-8165022,-7572108,-7764595,-7238260,-6843759,-6777709,-6842988,-6974574,-7965327,-9217966,-7447469,-6591647,-10268076,-8027261,-7698297,-7501174,-7369587,-7369331,-7566710,-8028546,-7898759,-8556945,-9935252,4
1664,'2019/09/26 10:01:52:540',11,-7765907,-7370889,-7304580,-7238528,-7501182,-7698301,-8027005,-8355970,-8816773,-9275518,-6910594,-6647419,-6712184,-6777461,-6974580,-7171444,-7434870,-7632504,-7106923,-7368033,-6449784,-6449012,-7895683,-10263714,-10066851,-7895937,-7237234,-7500406,-7171946,-7960689,-6251634,-7369084,-14144726,-16643825,-15460838,-13357269,-11844031,-11382965,-11644845,-11249571,-6251118,-7697534,-14802143,-16643569,-15197666,-13160145,-12699851,-12501699,-12500410,-12169902,-6316652,-6513515,-9012876,-11710387,-10526628,-9144719,-8091772,-8750473,-9408395,-9144964,-6382700,-6447978,-6776428,-6973549,-7236206,-7368305,-7368561,-7500405,-6251101,-6382682,-6646384,-6580076,-6645355,-6842476,-7039854,-7501949,-7899535,-8165792,-7506830,-7962230,-7238260,-6843759,-6777708,-6777452,-6974574,-7965326,-9349808,-7513262,-6526368,-10071212,-8027261,-7698297,-7501173,-7369587,-7369331,-7566709,-7962496,-7964038,-8622223,-9869204,4
1665,'2019/09/26 10:01:52:573',11,-7765907,-7370889,-7304580,-7238528,-7501182,-7698301,-8027005,-8355970,-8816773,-9275518,-6910594,-6647419,-6712184,-6777461,-6974580,-7171444,-7434870,-7632504,-7106923,-7368033,-6449784,-6449012,-7895683,-10263714,-10066851,-7895937,-7237234,-7500406,-7171946,-7960689,-6251634,-7369084,-14144726,-16643825,-15460838,-13357269,-11844031,-11382965,-11644845,-11249571,-6251118,-7697534,-14802143,-16643569,-15197666,-13160145,-12699851,-12501699,-12500410,-12169902,-6316652,-6513515,-9012876,-11710387,-10526628,-9144719,-8091772,-8750473,-9408395,-9144964,-6382700,-6447978,-6776428,-6973549,-7236206,-7368305,-7368561,-7500405,-6251101,-6382682,-6646384,-6580076,-6645355,-6842476,-7039854,-7501949,-7899535,-8165792,-7506830,-7962230,-7238260,-6843759,-6777708,-6777452,-6974574,-7965326,-9349808,-7513262,-6526368,-10071212,-8027261,-7698297,-7501173,-7369587,-7369331,-7566709,-7962496,-7964038,-8622223,-9869204,4
1666,'2019/09/26 10:01:52:608',11,-7831189,-7370890,-7239044,-7238784,-7501182,-7698300,-7961725,-8355969,-8816518,-9341054,-6910595,-6647164,-6646903,-6777462,-6974580,-7105908,-7434869,-7632760,-7172205,-7368032,-6449784,-6449013,-7961477,-10329507,-10132644,-7961475,-7237234,-7500406,-7171947,-7960945,-6251889,-7434621,-14078934,-16643825,-15395304,-13422805,-11909823,-11448756,-11644846,-11249828,-6251118,-7697789,-14802400,-16643568,-15197666,-13225680,-12765130,-12501442,-12500154,-12169902,-6251115,-6513515,-8947340,-11644849,-10460836,-9078926,-8026235,-8684936,-9408139,-9144707,-6382700,-6447977,-6710636,-6973549,-7236462,-7433585,-7368561,-7500404,-6251101,-6382426,-6646384,-6514540,-6645355,-6842475,-7039854,-7501950,-7899535,-8166049,-7441551,-8159610,-7238004,-6843759,-6777454,-6842989,-6974574,-7899275,-9350064,-7447727,-6526368,-9939883,-8092798,-7698296,-7501174,-7369331,-7303795,-7501174,-7896703,-7963780,-8621967,-9803410,4
1667,'2019/09/26 10:01:52:640',11,-7831189,-7370890,-7239044,-7238784,-7501182,-7698300,-7961725,-8355969,-8816518,-9341054,-6910595,-6647164,-6646903,-6777462,-6974580,-7105908,-7434869,-7632760,-7172205,-7368032,-6449784,-6449013,-7961477,-10329507,-10132644,-7961475,-7237234,-7500406,-7171947,-7960945,-6251889,-7434621,-14078934,-16643825,-15395304,-13422805,-11909823,-11448756,-11644846,-11249828,-6251118,-7697789,-14802400,-16643568,-15197666,-13225680,-12765130,-12501442,-12500154,-12169902,-6251115,-6513515,-8947340,-11644849,-10460836,-9078926,-8026235,-8684936,-9408139,-9144707,-6382700,-6447977,-6710636,-6973549,-7236462,-7433585,-7368561,-7500404,-6251101,-6382426,-6646384,-6514540,-6645355,-6842475,-7039854,-7501950,-7899535,-8166049,-7441551,-8159610,-7238004,-6843759,-6777454,-6842989,-6974574,-7899275,-9350064,-7447727,-6526368,-9939883,-8092798,-7698296,-7501174,-7369331,-7303795,-7501174,-7896703,-7963780,-8621967,-9803410,4
